TRANS_ID,TRANS_TS,SERVICE_CODE,INIT_CHANNEL,SCHEME_CODE,SCA_APPLIED,NON_SCA_REASON,FRAUD_FLAG,FRAUD_ORIGIN,AMOUNT_EUR,CURRENCY,PAYER_COUNTRY,PAYEE_COUNTRY,POS_COUNTRY,MCC
405,2025-02-12 10:59:43,CARD,PAPER,MASTERCARD,Y,NA,N,,127.86,EUR,LV,DK,LV,5541
406,2025-01-08 16:19:36,DIRECT_DEBIT,REMOTE_ELECTRONIC,SEPA_DD_CORE,Y,NA,N,,46.19,EUR,BG,MT,,
407,2025-01-20 08:53:01,CARD,MOBILE,MASTERCARD,Y,NA,N,,24.61,EUR,FI,GB,CY,4121
408,2025-01-05 08:26:05,CARD,ELECTRONIC,MASTERCARD,Y,NA,N,,29.47,EUR,LV,SE,LV,4814
409,2025-03-06 00:51:30,CARD,REMOTE_ELECTRONIC,MASTERCARD,N,MOTO,N,,62.20,EUR,LT,DE,GB,6011
410,2025-01-17 06:46:02,E_MONEY,REMOTE_ELECTRONIC,EMONEY,N,OTH,N,,15.36,EUR,EE,PT,,
411,2025-02-12 14:56:02,CREDIT_TRANSFER,REMOTE_ELECTRONIC,SEPA_CT,Y,NA,N,,364.02,EUR,IT,SK,,
412,2025-02-05 17:20:49,CASH_WITHDRAWAL,ELECTRONIC,,Y,NA,N,,86.12,EUR,EE,MT,,
413,2025-03-11 11:35:20,CHEQUE,REMOTE_ELECTRONIC,,Y,NA,N,,321.02,EUR,PT,DE,,
414,2025-02-26 01:08:01,CREDIT_TRANSFER,REMOTE_ELECTRONIC,SEPA_CT,Y,NA,N,,93.33,EUR,LV,SE,,
415,2025-03-30 22:28:39,CARD,MOBILE,MASTERCARD,Y,NA,N,,37.89,EUR,GR,BE,HU,5812
416,2025-02-28 09:43:41,CARD,MOBILE,AMEX,Y,NA,N,,101.59,EUR,RO,CZ,NL,6011
417,2025-02-11 14:31:01,CARD,REMOTE_ELECTRONIC,MASTERCARD,Y,NA,N,,47.14,EUR,ES,GR,GR,4111
418,2025-02-11 17:41:04,CREDIT_TRANSFER,REMOTE_ELECTRONIC,SEPA_CT,Y,NA,N,,165.80,EUR,DK,BE,,
419,2025-01-27 22:37:27,CREDIT_TRANSFER,ELECTRONIC,SEPA_CT,Y,NA,N,,448.78,EUR,DK,GB,,
420,2025-03-04 03:37:38,CARD,REMOTE_ELECTRONIC,VISA,Y,NA,N,,61.42,EUR,EE,AT,AT,5812
421,2025-03-24 21:03:05,CARD,REMOTE_ELECTRONIC,AMEX,Y,NA,N,,59.89,EUR,AT,RO,AT,5732
422,2025-01-27 21:56:20,CREDIT_TRANSFER,REMOTE_ELECTRONIC,SEPA_CT,Y,NA,N,,1151.98,EUR,LU,EE,,
423,2025-01-02 19:32:25,OTHER,ELECTRONIC,,Y,NA,N,,60.82,EUR,GB,DE,,
424,2025-02-15 03:55:18,CREDIT_TRANSFER,REMOTE_ELECTRONIC,SEPA_CT,Y,NA,N,,632.11,EUR,GB,DE,,
425,2025-01-23 15:08:12,DIRECT_DEBIT,ELECTRONIC,SEPA_DD_B2B,Y,NA,N,,146.89,EUR,MT,PT,,
426,2025-03-04 21:27:08,CREDIT_TRANSFER,PAPER,SEPA_SCT_INST,Y,NA,N,,2128.54,EUR,ES,DE,,
427,2025-02-19 11:14:11,DIRECT_DEBIT,ELECTRONIC,,Y,NA,N,,69.66,EUR,SI,LV,,
428,2025-01-05 18:30:45,DIRECT_DEBIT,REMOTE_ELECTRONIC,,Y,NA,N,,145.58,EUR,GR,DE,,
429,2025-03-08 19:05:15,CARD,ELECTRONIC,MASTERCARD,Y,NA,N,,72.53,EUR,LV,LT,HU,4814
430,2025-03-02 14:32:57,CREDIT_TRANSFER,ELECTRONIC,SEPA_CT,Y,NA,N,,958.84,EUR,LV,EE,,
431,2025-02-08 23:50:36,CREDIT_TRANSFER,REMOTE_ELECTRONIC,SEPA_CT,Y,NA,N,,1229.46,EUR,PT,DE,,
432,2025-02-05 08:08:39,CREDIT_TRANSFER,PAPER,SEPA_SCT_INST,Y,NA,N,,2176.91,EUR,PT,NL,,
433,2025-01-23 08:50:44,CARD,REMOTE_ELECTRONIC,MASTERCARD,Y,NA,N,,83.46,EUR,IE,GR,IE,5732
434,2025-02-19 07:42:28,CARD,REMOTE_ELECTRONIC,MASTERCARD,Y,NA,N,,59.47,EUR,BG,LT,BG,6011
435,2025-03-10 07:24:43,CREDIT_TRANSFER,ELECTRONIC,SEPA_CT,Y,NA,N,,256.30,EUR,RO,PT,,
436,2025-03-09 21:02:06,CARD,ELECTRONIC,VISA,Y,NA,N,,8.12,EUR,MT,LT,LT,4111
437,2025-03-28 23:15:46,CREDIT_TRANSFER,REMOTE_ELECTRONIC,SEPA_CT,Y,NA,N,,446.67,EUR,HU,EE,,
438,2025-01-02 13:06:33,CARD,REMOTE_ELECTRONIC,MASTERCARD,Y,NA,N,,76.56,EUR,IT,MT,IT,5411
439,2025-03-26 20:36:51,CREDIT_TRANSFER,MOBILE,SEPA_CT,Y,NA,N,,123.41,EUR,BE,SE,,
440,2025-02-24 22:57:42,CARD,MOBILE,MASTERCARD,Y,NA,N,,6.80,EUR,SE,CZ,SE,4121
441,2025-03-20 12:11:41,CREDIT_TRANSFER,PAPER,SEPA_CT,N,TRA,N,,373.36,EUR,LV,DE,,
442,2025-01-10 18:46:16,DIRECT_DEBIT,ELECTRONIC,SEPA_DD_CORE,Y,NA,N,,54.98,EUR,SE,FI,,
443,2025-01-01 16:45:49,CREDIT_TRANSFER,ELECTRONIC,SEPA_SCT_INST,Y,NA,N,,139.74,EUR,LV,GR,,
444,2025-03-10 11:21:43,CARD,REMOTE_ELECTRONIC,PAYCO,Y,NA,N,,83.40,EUR,LU,PT,PT,4814
445,2025-01-26 05:35:02,CARD,REMOTE_ELECTRONIC,VISA,Y,NA,N,,34.04,EUR,SK,MT,IT,4111
446,2025-01-04 23:37:15,DIRECT_DEBIT,ELECTRONIC,,Y,NA,N,,78.48,EUR,LV,PT,,
447,2025-02-13 01:21:50,CARD,ELECTRONIC,MASTERCARD,N,LVA,N,,48.55,EUR,BG,DE,HU,5541
448,2025-03-04 20:01:30,CREDIT_TRANSFER,PAPER,SEPA_CT,Y,NA,N,,60.44,EUR,PL,DE,,
449,2025-01-14 03:31:38,DIRECT_DEBIT,ELECTRONIC,SEPA_DD_CORE,Y,NA,N,,80.20,EUR,DK,LV,,
450,2025-03-29 18:34:08,OTHER,REMOTE_ELECTRONIC,,Y,NA,N,,304.64,EUR,FI,RO,,
451,2025-02-23 05:44:23,DIRECT_DEBIT,ELECTRONIC,,Y,NA,N,,301.89,EUR,MT,FR,,
452,2025-01-01 00:11:59,CARD,PAPER,VISA,Y,NA,N,,13.06,EUR,ES,CY,CY,5732
453,2025-03-20 22:02:38,CARD,ELECTRONIC,VISA,Y,NA,N,,31.09,EUR,BE,CY,CY,4111
454,2025-02-16 17:32:14,CREDIT_TRANSFER,OTHER,SEPA_CT,N,MIT,N,,284.43,EUR,EE,CZ,,
455,2025-02-06 06:27:16,CARD,PAPER,MASTERCARD,Y,NA,N,,85.61,EUR,FI,LV,IT,5411
456,2025-03-17 18:20:26,CREDIT_TRANSFER,MOBILE,SEPA_CT,Y,NA,N,,126.17,EUR,AT,PL,,
457,2025-01-29 02:30:37,CREDIT_TRANSFER,ELECTRONIC,SEPA_CT,Y,NA,N,,376.98,EUR,LV,DE,,
458,2025-02-15 08:12:21,DIRECT_DEBIT,ELECTRONIC,SEPA_DD_B2B,Y,NA,N,,113.98,EUR,NL,DE,,
459,2025-03-23 19:57:10,DIRECT_DEBIT,MOBILE,SEPA_DD_CORE,Y,NA,N,,99.23,EUR,CY,GB,,
460,2025-03-01 08:00:46,E_MONEY,ELECTRONIC,EMONEY,Y,NA,N,,18.32,EUR,SI,PL,,
461,2025-03-15 00:26:02,CASH_WITHDRAWAL,REMOTE_ELECTRONIC,,Y,NA,N,,120.76,EUR,FR,GB,,
462,2025-01-13 14:31:15,DIRECT_DEBIT,REMOTE_ELECTRONIC,,Y,NA,N,,106.12,EUR,ES,SI,,
463,2025-03-03 21:19:10,DIRECT_DEBIT,ELECTRONIC,,N,LVA,N,,48.89,EUR,RO,FI,,
464,2025-02-17 20:29:45,CARD,MOBILE,VISA,Y,NA,N,,13.09,EUR,CZ,DE,DE,4814
465,2025-01-27 21:05:39,CREDIT_TRANSFER,MOBILE,,Y,NA,N,,4352.26,EUR,FI,PL,,
466,2025-02-16 11:11:41,CREDIT_TRANSFER,ELECTRONIC,SEPA_SCT_INST,Y,NA,N,,118.04,EUR,MT,CY,,
467,2025-03-16 22:13:48,CARD,REMOTE_ELECTRONIC,MASTERCARD,Y,NA,N,,28.86,EUR,BG,CZ,LT,4121
468,2025-01-16 15:45:34,DIRECT_DEBIT,ELECTRONIC,SEPA_DD_B2B,Y,NA,N,,223.56,EUR,HU,RO,,
469,2025-01-25 14:05:05,CHEQUE,REMOTE_ELECTRONIC,,N,LVA,N,,159.59,EUR,SK,SE,,
470,2025-03-22 00:18:26,DIRECT_DEBIT,MOBILE,SEPA_DD_B2B,Y,NA,N,,87.71,EUR,HU,SI,,
471,2025-01-30 16:41:21,CREDIT_TRANSFER,ELECTRONIC,SEPA_SCT_INST,Y,NA,N,,279.41,EUR,SI,EE,,
472,2025-03-14 04:57:50,CARD,REMOTE_ELECTRONIC,MASTERCARD,Y,NA,N,,27.62,EUR,LU,FR,LU,5732
473,2025-02-06 05:11:53,CREDIT_TRANSFER,MOBILE,SEPA_CT,Y,NA,N,,209.28,EUR,RO,CY,,
474,2025-01-05 21:20:22,CREDIT_TRANSFER,ELECTRONIC,SEPA_CT,Y,NA,N,,216.31,EUR,NL,IE,,
475,2025-01-01 23:34:32,CREDIT_TRANSFER,ELECTRONIC,SEPA_SCT_INST,Y,NA,N,,1992.25,EUR,FI,LT,,
476,2025-03-03 01:08:43,CASH_WITHDRAWAL,ELECTRONIC,,Y,NA,N,,136.56,EUR,MT,DE,,
477,2025-01-25 18:33:14,DIRECT_DEBIT,ELECTRONIC,SEPA_DD_CORE,Y,NA,N,,269.43,EUR,DK,DK,,
478,2025-01-08 21:23:25,DIRECT_DEBIT,REMOTE_ELECTRONIC,SEPA_DD_B2B,Y,NA,N,,99.93,EUR,NL,CY,,
479,2025-01-12 06:46:56,DIRECT_DEBIT,PIS,SEPA_DD_B2B,Y,NA,N,,39.17,EUR,EE,PL,,
480,2025-01-18 18:38:05,MONEY_REMITTANCE,ELECTRONIC,,Y,NA,N,,294.10,EUR,NL,ES,,
481,2025-03-13 14:45:36,DIRECT_DEBIT,MOBILE,SEPA_DD_B2B,Y,NA,N,,78.42,EUR,SE,DK,,
482,2025-03-05 17:47:29,CARD,ELECTRONIC,VISA,Y,NA,Y,PAYEE,8.54,EUR,IE,DE,CZ,5541
483,2025-03-24 07:01:07,CREDIT_TRANSFER,ELECTRONIC,SEPA_CT,Y,NA,N,,820.05,EUR,SE,NL,,
484,2025-03-02 22:52:07,CARD,MOBILE,MASTERCARD,Y,NA,N,,16.25,EUR,GR,SK,BE,5411
485,2025-02-16 13:40:58,CARD,ELECTRONIC,MASTERCARD,Y,NA,N,,62.59,EUR,GR,DE,ES,5999
486,2025-02-10 21:51:19,CREDIT_TRANSFER,REMOTE_ELECTRONIC,SEPA_CT,Y,NA,N,,652.62,EUR,PT,MT,,
487,2025-03-04 13:21:58,CREDIT_TRANSFER,REMOTE_ELECTRONIC,SEPA_CT,Y,NA,N,,951.50,EUR,BE,DE,,
488,2025-01-15 13:29:58,CARD,REMOTE_ELECTRONIC,VISA,Y,NA,N,,16.46,EUR,ES,DE,DE,4111
489,2025-02-08 00:47:52,OTHER,REMOTE_ELECTRONIC,,N,TRA,N,,45.24,EUR,IT,IT,,
490,2025-03-30 03:04:01,CREDIT_TRANSFER,ELECTRONIC,SEPA_CT,Y,NA,N,,405.39,EUR,SE,GR,,
491,2025-01-02 03:50:07,CASH_WITHDRAWAL,PAPER,,Y,NA,N,,79.09,EUR,PL,ES,,
492,2025-02-14 11:10:54,CREDIT_TRANSFER,REMOTE_ELECTRONIC,SEPA_CT,N,MIT,N,,782.33,EUR,LT,CZ,,
493,2025-03-10 00:46:06,CARD,PIS,MASTERCARD,Y,NA,N,,5.64,EUR,AT,DK,RO,5732
494,2025-01-28 16:14:26,CREDIT_TRANSFER,ELECTRONIC,SEPA_CT,Y,NA,N,,320.83,EUR,IT,CZ,,
495,2025-01-11 10:31:07,DIRECT_DEBIT,ELECTRONIC,SEPA_DD_B2B,Y,NA,N,,403.05,EUR,SK,BE,,
496,2025-01-25 02:57:53,CREDIT_TRANSFER,ELECTRONIC,SEPA_CT,N,MOTO,N,,89.88,EUR,DK,GR,,
497,2025-02-21 22:37:06,CARD,PAPER,VISA,Y,NA,N,,61.39,EUR,BG,DK,DK,5999
498,2025-03-24 12:22:30,CARD,REMOTE_ELECTRONIC,MASTERCARD,Y,NA,N,,19.51,EUR,HU,LV,HU,5541
499,2025-01-13 23:03:53,DIRECT_DEBIT,REMOTE_ELECTRONIC,SEPA_DD_CORE,Y,NA,N,,82.34,EUR,ES,GR,,
500,2025-01-10 21:48:33,CREDIT_TRANSFER,REMOTE_ELECTRONIC,SEPA_CT,Y,NA,N,,297.82,EUR,SE,GR,,
501,2025-01-03 01:27:56,CARD,REMOTE_ELECTRONIC,VISA,Y,NA,N,,10.88,EUR,IT,PT,IT,5411
502,2025-02-25 04:19:45,CARD,MOBILE,MASTERCARD,Y,NA,N,,48.33,EUR,SK,GR,HU,4814
503,2025-03-05 18:24:39,E_MONEY,REMOTE_ELECTRONIC,EMONEY,Y,NA,N,,24.03,EUR,HU,IE,,
504,2025-03-16 00:48:57,CREDIT_TRANSFER,REMOTE_ELECTRONIC,SEPA_CT,Y,NA,N,,205.74,EUR,CZ,AT,,
505,2025-03-17 02:58:44,CARD,ELECTRONIC,VISA,Y,NA,N,,27.01,EUR,ES,BG,BG,5411
506,2025-03-31 15:37:01,CARD,MOBILE,MASTERCARD,Y,NA,N,,55.63,EUR,FI,PT,PT,5812
507,2025-01-22 19:19:23,DIRECT_DEBIT,REMOTE_ELECTRONIC,SEPA_DD_CORE,Y,NA,N,,255.27,EUR,SI,ES,,
508,2025-01-29 19:47:05,CREDIT_TRANSFER,PAPER,SEPA_CT,N,MOTO,N,,284.32,EUR,RO,BG,,
509,2025-02-08 13:42:34,CARD,REMOTE_ELECTRONIC,MASTERCARD,Y,NA,N,,305.36,EUR,FI,ES,EE,4814
510,2025-03-01 08:59:40,CARD,ELECTRONIC,AMEX,Y,NA,N,,41.97,EUR,MT,HU,CY,5411
511,2025-02-08 13:26:20,CREDIT_TRANSFER,ELECTRONIC,SEPA_CT,Y,NA,N,,127.96,EUR,GB,RO,,
512,2025-02-21 07:07:09,CARD,ELECTRONIC,VISA,Y,NA,N,,12.86,EUR,AT,DE,LV,4121
513,2025-02-05 21:35:11,CREDIT_TRANSFER,ELECTRONIC,SEPA_CT,Y,NA,N,,50.01,EUR,CZ,BG,,
514,2025-02-16 21:42:56,E_MONEY,MOBILE,EMONEY,Y,NA,N,,51.42,EUR,ES,PT,,
515,2025-03-27 18:49:59,CARD,REMOTE_ELECTRONIC,VISA,Y,NA,N,,226.94,EUR,LT,NL,NL,4111
516,2025-01-19 03:11:13,CARD,REMOTE_ELECTRONIC,MASTERCARD,N,TRA,N,,54.47,EUR,PT,FI,LV,4111
517,2025-02-05 04:23:30,CARD,ELECTRONIC,MASTERCARD,Y,NA,N,,138.10,EUR,RO,IE,RO,5411
518,2025-03-31 11:57:51,CREDIT_TRANSFER,REMOTE_ELECTRONIC,SEPA_SCT_INST,Y,NA,N,,35.98,EUR,HU,DE,,
519,2025-01-12 07:19:13,DIRECT_DEBIT,PIS,,Y,NA,N,,44.05,EUR,GB,SE,,
520,2025-01-11 15:30:47,CARD,REMOTE_ELECTRONIC,VISA,Y,NA,N,,69.45,EUR,SI,DK,SI,5732
521,2025-02-11 14:44:01,DIRECT_DEBIT,REMOTE_ELECTRONIC,,Y,NA,N,,102.02,EUR,SE,DE,,
522,2025-03-15 02:07:10,CREDIT_TRANSFER,ELECTRONIC,SEPA_SCT_INST,Y,NA,N,,1394.89,EUR,IE,SK,,
523,2025-02-03 05:43:37,DIRECT_DEBIT,ELECTRONIC,SEPA_DD_CORE,Y,NA,N,,107.76,EUR,NO,AT,,
524,2025-01-29 00:01:59,E_MONEY,MOBILE,EMONEY,Y,NA,N,,8.92,EUR,MT,LT,,
525,2025-02-03 04:05:23,CREDIT_TRANSFER,ELECTRONIC,SEPA_SCT_INST,Y,NA,N,,74.70,EUR,BE,NO,,
526,2025-01-27 06:55:52,DIRECT_DEBIT,REMOTE_ELECTRONIC,SEPA_DD_B2B,Y,NA,N,,60.07,EUR,DK,NL,,
527,2025-02-07 08:15:39,DIRECT_DEBIT,ELECTRONIC,,Y,NA,N,,141.64,EUR,EE,DK,,
528,2025-03-29 06:45:24,DIRECT_DEBIT,MOBILE,SEPA_DD_CORE,N,MOTO,N,,95.84,EUR,RO,LU,,
529,2025-01-06 00:16:32,CASH_WITHDRAWAL,OTHER,,N,MIT,N,,142.14,EUR,PL,PT,,
530,2025-01-22 16:31:59,CASH_WITHDRAWAL,PAPER,,Y,NA,N,,85.95,EUR,FI,SE,,
531,2025-01-17 15:55:53,CREDIT_TRANSFER,ELECTRONIC,SEPA_CT,Y,NA,N,,1594.64,EUR,PT,PL,,
532,2025-01-22 10:47:31,CARD,ELECTRONIC,AMEX,Y,NA,N,,17.60,EUR,SE,NO,NO,5411
533,2025-03-05 01:28:22,CREDIT_TRANSFER,ELECTRONIC,SEPA_CT,Y,NA,N,,466.99,EUR,RO,SI,,
534,2025-01-22 23:32:52,DIRECT_DEBIT,ELECTRONIC,SEPA_DD_CORE,Y,NA,N,,127.73,EUR,PT,EE,,
535,2025-03-28 03:56:21,DIRECT_DEBIT,PAPER,SEPA_DD_CORE,Y,NA,N,,91.98,EUR,DE,BE,,
536,2025-01-11 14:53:45,CHEQUE,REMOTE_ELECTRONIC,,Y,NA,N,,176.47,EUR,HU,GR,,
537,2025-02-27 10:46:46,DIRECT_DEBIT,PAPER,SEPA_DD_CORE,Y,NA,N,,185.00,EUR,DK,EE,,
538,2025-03-19 12:05:25,CARD,REMOTE_ELECTRONIC,MASTERCARD,Y,NA,N,,12.13,EUR,PT,FR,PT,5999
539,2025-02-25 23:51:58,CARD,ELECTRONIC,VISA,Y,NA,N,,19.03,EUR,LU,SE,SE,4814
540,2025-01-12 13:51:23,DIRECT_DEBIT,ELECTRONIC,SEPA_DD_CORE,Y,NA,N,,58.49,EUR,PL,FR,,
541,2025-01-20 15:33:40,DIRECT_DEBIT,ELECTRONIC,SEPA_DD_B2B,Y,NA,N,,157.38,EUR,CZ,SK,,
542,2025-03-12 02:58:02,CREDIT_TRANSFER,ELECTRONIC,SEPA_CT,Y,NA,N,,568.65,EUR,LT,DE,,
543,2025-03-06 00:07:47,CREDIT_TRANSFER,ELECTRONIC,SEPA_SCT_INST,Y,NA,N,,78.84,EUR,HU,FI,,
544,2025-03-27 14:39:51,CARD,ELECTRONIC,MASTERCARD,Y,NA,N,,94.17,EUR,PT,AT,PT,5812
545,2025-01-01 12:07:00,E_MONEY,ELECTRONIC,EMONEY,Y,NA,N,,21.50,EUR,BE,LT,,
546,2025-03-20 11:44:43,CARD,REMOTE_ELECTRONIC,VISA,Y,NA,N,,12.85,EUR,RO,MT,RO,5999
547,2025-03-10 06:05:19,CARD,ELECTRONIC,VISA,Y,NA,N,,133.41,EUR,SE,FI,SE,5541
548,2025-03-14 12:03:21,E_MONEY,REMOTE_ELECTRONIC,EMONEY,Y,NA,N,,26.08,EUR,DE,DE,,
549,2025-02-07 01:31:25,DIRECT_DEBIT,REMOTE_ELECTRONIC,,Y,NA,N,,89.45,EUR,LV,SK,,
550,2025-02-04 20:26:56,CREDIT_TRANSFER,REMOTE_ELECTRONIC,SEPA_CT,Y,NA,N,,256.35,EUR,LV,DE,,
551,2025-02-26 07:32:14,CREDIT_TRANSFER,REMOTE_ELECTRONIC,SEPA_CT,Y,NA,N,,1663.10,EUR,CY,DK,,
552,2025-02-23 21:41:47,CREDIT_TRANSFER,ELECTRONIC,SEPA_SCT_INST,Y,NA,N,,401.45,EUR,GR,HU,,
553,2025-01-26 05:38:31,CARD,REMOTE_ELECTRONIC,MASTERCARD,Y,NA,N,,90.19,EUR,IT,HU,IT,4814
554,2025-01-05 02:21:27,CREDIT_TRANSFER,REMOTE_ELECTRONIC,SEPA_CT,Y,NA,N,,159.81,EUR,IT,LV,,
555,2025-02-04 04:54:44,DIRECT_DEBIT,PAPER,,Y,NA,N,,252.19,EUR,GB,SK,,
556,2025-03-06 03:10:40,E_MONEY,ELECTRONIC,EMONEY,Y,NA,N,,16.77,EUR,IT,BG,,
557,2025-01-13 04:41:23,DIRECT_DEBIT,REMOTE_ELECTRONIC,SEPA_DD_CORE,Y,NA,N,,107.79,EUR,FI,RO,,
558,2025-02-13 09:32:10,CARD,ELECTRONIC,VISA,Y,NA,N,,34.80,EUR,ES,NL,CZ,5999
559,2025-02-28 16:50:43,CARD,ELECTRONIC,MASTERCARD,Y,NA,N,,17.41,EUR,GR,NO,RO,5812
560,2025-01-05 21:59:41,OTHER,ELECTRONIC,,Y,NA,N,,219.83,EUR,NL,SE,,
561,2025-02-21 21:44:35,CARD,REMOTE_ELECTRONIC,AMEX,Y,NA,N,,47.77,EUR,GB,BE,BE,4814
562,2025-03-21 19:41:28,DIRECT_DEBIT,REMOTE_ELECTRONIC,,Y,NA,N,,106.17,EUR,RO,IE,,
563,2025-01-17 16:34:18,DIRECT_DEBIT,PAPER,,Y,NA,N,,76.51,EUR,AT,DE,,
564,2025-02-03 07:53:49,CREDIT_TRANSFER,MOBILE,SEPA_CT,Y,NA,N,,90.00,EUR,LU,PL,,
565,2025-03-25 03:28:19,CARD,ELECTRONIC,PAYCO,Y,NA,N,,93.78,EUR,CY,PL,DK,4112
566,2025-02-14 09:18:42,CARD,REMOTE_ELECTRONIC,VISA,Y,NA,N,,13.05,EUR,DK,RO,SK,5999
567,2025-01-19 22:27:53,CREDIT_TRANSFER,REMOTE_ELECTRONIC,SEPA_SCT_INST,Y,NA,N,,278.72,EUR,SI,DE,,
568,2025-03-08 12:55:16,DIRECT_DEBIT,REMOTE_ELECTRONIC,SEPA_DD_B2B,Y,NA,N,,180.65,EUR,CY,GR,,
569,2025-02-28 04:45:32,CREDIT_TRANSFER,REMOTE_ELECTRONIC,SEPA_CT,Y,NA,N,,1093.34,EUR,GB,SK,,
570,2025-02-17 18:18:02,CREDIT_TRANSFER,MOBILE,,Y,NA,N,,155.59,EUR,LT,DE,,
571,2025-01-07 09:56:18,CARD,ELECTRONIC,VISA,Y,NA,N,,95.75,EUR,AT,FR,FR,5812
572,2025-03-02 23:53:38,CARD,REMOTE_ELECTRONIC,MASTERCARD,N,MOTO,N,,6.81,EUR,NL,CZ,EE,5541
573,2025-02-19 07:57:25,CREDIT_TRANSFER,REMOTE_ELECTRONIC,SEPA_SCT_INST,Y,NA,N,,940.84,EUR,FI,SI,,
574,2025-02-09 17:41:07,E_MONEY,REMOTE_ELECTRONIC,EMONEY,Y,NA,N,,42.02,EUR,CZ,SI,,
575,2025-03-02 16:57:01,CREDIT_TRANSFER,REMOTE_ELECTRONIC,,Y,NA,N,,184.51,EUR,IT,MT,,
576,2025-01-11 17:38:20,CARD,REMOTE_ELECTRONIC,AMEX,Y,NA,N,,17.41,EUR,SK,EE,EE,5732
577,2025-01-13 17:10:18,DIRECT_DEBIT,ELECTRONIC,SEPA_DD_CORE,Y,NA,N,,85.80,EUR,NL,FR,,
578,2025-01-04 22:03:19,CREDIT_TRANSFER,REMOTE_ELECTRONIC,SEPA_SCT_INST,Y,NA,N,,99.03,EUR,SK,DE,,
579,2025-01-15 08:03:20,CREDIT_TRANSFER,REMOTE_ELECTRONIC,SEPA_CT,Y,NA,N,,4270.49,EUR,EE,SI,,
580,2025-01-13 07:48:35,CREDIT_TRANSFER,REMOTE_ELECTRONIC,SEPA_CT,Y,NA,N,,42.26,EUR,CZ,HU,,
581,2025-01-22 07:34:27,CREDIT_TRANSFER,PIS,,Y,NA,Y,PAYEE,544.99,EUR,MT,FI,,
582,2025-03-18 08:53:43,CREDIT_TRANSFER,PAPER,SEPA_CT,N,RECUR,N,,676.55,EUR,SK,GB,,
583,2025-01-12 12:44:07,CREDIT_TRANSFER,REMOTE_ELECTRONIC,SEPA_CT,Y,NA,N,,222.33,EUR,NO,DE,,
584,2025-02-13 20:16:48,CHEQUE,ELECTRONIC,,Y,NA,N,,1552.10,EUR,RO,FI,,
585,2025-03-30 04:41:59,DIRECT_DEBIT,REMOTE_ELECTRONIC,,Y,NA,Y,PAYER,56.32,EUR,DE,LV,,
586,2025-01-11 20:41:04,CARD,ELECTRONIC,MASTERCARD,Y,NA,N,,113.04,EUR,MT,DE,MT,4111
587,2025-03-31 00:07:29,CARD,ELECTRONIC,VISA,Y,NA,N,,98.10,EUR,GR,DK,DK,4111
588,2025-02-05 15:57:45,CREDIT_TRANSFER,OTHER,SEPA_CT,N,LVA,Y,OTHER,1308.35,EUR,RO,LV,,
589,2025-03-14 21:43:38,DIRECT_DEBIT,REMOTE_ELECTRONIC,,Y,NA,N,,65.55,EUR,CY,FR,,
590,2025-02-05 06:54:43,CARD,ELECTRONIC,MASTERCARD,Y,NA,N,,29.46,EUR,DE,GB,PT,4814
591,2025-02-22 08:07:43,CARD,MOBILE,MASTERCARD,Y,NA,N,,23.65,EUR,LT,FI,LT,5411
592,2025-01-11 18:51:01,DIRECT_DEBIT,PAPER,SEPA_DD_CORE,Y,NA,N,,204.78,EUR,BG,IT,,
593,2025-01-04 15:27:51,DIRECT_DEBIT,PAPER,SEPA_DD_B2B,Y,NA,N,,191.15,EUR,DE,EE,,
594,2025-02-12 16:50:15,DIRECT_DEBIT,PIS,SEPA_DD_CORE,Y,NA,N,,163.03,EUR,ES,CZ,,
595,2025-02-10 22:04:50,CREDIT_TRANSFER,PAPER,SEPA_CT,Y,NA,N,,419.12,EUR,NL,DE,,
596,2025-02-18 12:06:39,CREDIT_TRANSFER,PAPER,SEPA_SCT_INST,Y,NA,N,,442.75,EUR,SE,LU,,
597,2025-01-13 10:41:43,DIRECT_DEBIT,ELECTRONIC,,Y,NA,N,,84.33,EUR,DK,DE,,
598,2025-01-25 18:08:40,CARD,PAPER,MASTERCARD,Y,NA,N,,11.69,EUR,LT,NL,LT,5999
599,2025-03-16 17:49:09,CARD,REMOTE_ELECTRONIC,VISA,Y,NA,N,,51.51,EUR,NL,GR,DE,4112
600,2025-01-07 13:22:12,CREDIT_TRANSFER,REMOTE_ELECTRONIC,SEPA_CT,Y,NA,N,,108.56,EUR,AT,LT,,
601,2025-03-16 18:21:39,CARD,ELECTRONIC,MASTERCARD,Y,NA,N,,24.41,EUR,LU,LU,LU,5541
602,2025-02-12 23:24:13,CARD,ELECTRONIC,VISA,Y,NA,N,,43.66,EUR,SK,FR,FR,5411
603,2025-01-06 00:12:12,DIRECT_DEBIT,REMOTE_ELECTRONIC,,N,RECUR,N,,86.68,EUR,LU,FR,,
604,2025-03-28 04:24:41,CREDIT_TRANSFER,ELECTRONIC,SEPA_CT,Y,NA,N,,266.29,EUR,DK,SE,,
605,2025-03-21 13:56:45,DIRECT_DEBIT,ELECTRONIC,SEPA_DD_CORE,Y,NA,N,,174.69,EUR,ES,DE,,
606,2025-03-23 07:58:02,DIRECT_DEBIT,ELECTRONIC,,Y,NA,N,,93.57,EUR,SE,LV,,
